CUST_NO,AGE,CHILDREN_CNT,CUST_START_DT,EDU_CODE,GENDER_CODE,INCOME_RANGE_CODE,WORK_MTHS,CreditCard_b,ForEx_b,Trust_b,Loan_b,cc_BuyFreq,fx_BuyFreq,ln_BuyFreq,wm_BuyFreq
0_4QARO2S2Y-MQO4,2.0,0.0,9028.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
GRRPLKTNGEYBDB-E,2.0,0.0,8377.0,2.0,1.0,1.0,1.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VBLKMO2LXRDZUK5S,2.0,0.0,6229.0,4.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,3.0
U6VMFHXQY8VMCDNS,2.0,0.0,6897.0,2.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALRL4MZZFFLPWADI,1.0,0.0,4555.0,2.0,1.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0
Y6CCNE4WBDLVFXMO,2.0,0.0,6400.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2Z2_FLGLPB8JUER4,1.0,0.0,9148.0,6.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHQKUW60Q7SMCGGK,1.0,0.0,8304.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
Q7JP6_5RVFXWFK6I,1.0,0.0,9189.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IJYCDXT3889X6GR0,2.0,0.0,8702.0,3.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVJOEBHWWSJEQTRO,1.0,0.0,8000.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z3-ZYBWBVQEFJE6W,1.0,0.0,9422.0,3.0,1.0,1.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RVJXNK1QNM0MONG8,1.0,0.0,9431.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
_VRZAW4SPFSMBM_E,1.0,0.0,4595.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
YTSLK1EJJ1EERLWY,2.0,0.0,4555.0,2.0,1.0,1.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
VWQEBCML0NW54YXK,1.0,0.0,8849.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
YNA08IPNSNJXAFL4,2.0,0.0,8381.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
Y-C-WTH-ZWQ2AFNG,1.0,0.0,5010.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
QD2A-2V8ZF565IAI,2.0,0.0,7428.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
KMWGW_3IFRVFH6WI,1.0,0.0,9092.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5HJBKPFS9TE6-7ZI,2.0,0.0,7848.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D8U4YXK7TIGOUBB0,2.0,0.0,8672.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O9EZ84PVAJAKFLPI,1.0,0.0,8301.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
VTZFYR7BJ_XFUW4K,1.0,0.0,6837.0,3.0,0.0,1.0,1.0,9.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0
6KARXR2OSEYZKWW8,2.0,0.0,8128.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BXOLQGXBHR1UQILY,2.0,0.0,6050.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
D6CK52ZV2VM8TSO0,2.0,0.0,7329.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
RIVPXQ09LB7CSYYQ,2.0,0.0,7441.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
_QTTXKQKDXQXFVS8,1.0,0.0,7236.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GY0RKU9SWS9FVRIU,2.0,0.0,5970.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,43.0,0.0,0.0
XOTXEIIUAZHW_SZK,1.0,0.0,5808.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W960UATT2PB6HLEA,1.0,0.0,7299.0,2.0,0.0,1.0,1.0,0.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0
VGKVRGVDWJ5SZNGS,1.0,0.0,9268.0,3.0,0.0,1.0,1.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
CCX56H3LKJHUP8-Y,2.0,0.0,5707.0,3.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OG5EDU64SHWUDSEI,1.0,0.0,7762.0,6.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QGP62GFGJGVQG3HY,2.0,0.0,8735.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
EZSLJ6UIHFXZUBSC,1.0,0.0,5971.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9TA32R9AJK5KEBB4,1.0,0.0,4595.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U-EGMDSYICRHAKBQ,1.0,0.0,9142.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
F_BE1OCUGKZGCXUY,1.0,0.0,8056.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
WOSPQLMOFNYQ2CMU,2.0,0.0,9456.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0
A_K_IVAIVWCYK6SC,1.0,0.0,9298.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
VND89RN0DAS5OIGY,1.0,0.0,4595.0,5.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HJEMDCX6A9NVKQCK,1.0,0.0,9165.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6CNUFKAOTVSTRR3U,1.0,0.0,7828.0,6.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
D3BSHWSESSDNQNQW,1.0,0.0,8398.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
JDQP3VJVRUOWSUSE,1.0,0.0,9319.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
QNRW0LCFGZN6JCEK,1.0,0.0,7968.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0
RBKDRUYK-CSFSNEK,3.0,0.0,9052.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FYYSDA7YP0BKB9VM,1.0,0.0,8799.0,5.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LVKUV6PKOAVXRBIQ,1.0,0.0,8316.0,5.0,0.0,1.0,1.0,9.0,2.0,0.0,23.0,1.0,0.0,1.0,0.0
2W8YV69O03BQAVV4,1.0,0.0,9193.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U7UQMKV8YTUFKP8E,1.0,0.0,8801.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q8KGUBR5CVI1DZ7C,1.0,0.0,7320.0,3.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAXHVZVFU6K4VKPE,2.0,0.0,4248.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0
VDY9EA-B0XIPM7TE,1.0,0.0,8339.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IXEHR6I8CJ9DTLG8,1.0,0.0,9438.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,29.0,0.0,0.0
I3RB0Q9HY-PQI7AK,1.0,0.0,8590.0,5.0,0.0,1.0,1.0,15.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
GDSPZJAJYBG-3YOA,1.0,0.0,3450.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
J8-ZO90P44MBYBIU,1.0,0.0,9373.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZQ-1_N2QQ_JI5X44,1.0,0.0,8448.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IHI7-SODFEW7QKD8,1.0,0.0,7777.0,3.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FQU0SZSBVQCTNWOK,1.0,0.0,9211.0,3.0,0.0,1.0,1.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
JAS4O__LCXY_-CKQ,1.0,0.0,8134.0,6.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0
AOOEGJYJYDN1EYRO,1.0,0.0,8603.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
MPXMPNYDDHR-INP8,1.0,0.0,9289.0,3.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0
LAHDOTVNB2ZRQW2M,1.0,0.0,6411.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XM7QVOTV51Y7MM3O,1.0,0.0,7807.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
TIYM5NFUBQZIB2XG,1.0,0.0,7009.0,6.0,0.0,2.0,1.0,2.0,12.0,0.0,0.0,2.0,5.0,0.0,0.0
ZMCYUR26MOJHOVTC,1.0,0.0,9311.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RZ8R5VVJRWG1URBQ,1.0,0.0,8596.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DQRT9PAX00KP-NIU,1.0,0.0,9276.0,3.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKWCIHTOV-H127FK,1.0,0.0,7355.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BYXPBD7EQPMQBM4I,3.0,0.0,8507.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
3AIGV3RHMK868PUY,4.0,0.0,7973.0,5.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TJVAN6T1N7FMZN8I,3.0,0.0,1819.0,3.0,1.0,2.0,1.0,0.0,19.0,0.0,0.0,1.0,1.0,0.0,0.0
AY_9TA2NXLPHQTVC,3.0,0.0,7821.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25-T2XXI6LQT3FGG,4.0,0.0,2360.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD26YZUD3SOOONSI,3.0,0.0,3737.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KS4A0P1HR-F9PZBM,4.0,0.0,5420.0,2.0,1.0,1.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
B8CCSCZHUZPRIPHI,3.0,0.0,1899.0,3.0,1.0,3.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UE4S9KINAC8XW6S0,3.0,0.0,2437.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QPV_J5SPNCXGUVXY,3.0,0.0,6445.0,3.0,1.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6K4EUSMCZK143SO8,4.0,0.0,8498.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8MLFYCHXN_DMYIFK,3.0,0.0,3144.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEURKMSA4YPQL7XY,4.0,0.0,7976.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QLHEM1PNMFTJ0RAO,3.0,0.0,1233.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5JUBTZL6ORYRZN6Y,3.0,0.0,2717.0,5.0,1.0,1.0,1.0,27.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0
YVSGC6DUGPE4A82Q,3.0,0.0,3988.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90E03X_MFTXCDUQY,3.0,0.0,7225.0,3.0,1.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
KSMCGXYIKUGBKOSG,3.0,0.0,4670.0,4.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBPIVKM_JURVRVAE,3.0,0.0,4471.0,4.0,0.0,2.0,1.0,28.0,28.0,0.0,2.0,0.0,6.0,0.0,0.0
CXUN0-4NTU1Q_HGU,3.0,0.0,2240.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X8CCQ3KG_X4UGIGS,3.0,0.0,2899.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87TRDKNBKAC63UWC,3.0,0.0,3471.0,3.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,11.0,0.0,0.0
IGGV_FLOS62YKUIG,3.0,0.0,7223.0,5.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0TI2WU5BBNIOM464,3.0,0.0,5193.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
DWJDINWNA_PFAMLG,3.0,0.0,9057.0,6.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEQ8IBOO5OGNHWDE,3.0,0.0,5587.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG5VZQOATI7ZAWGC,3.0,0.0,4552.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JUXXNNBYI_LZGW5U,3.0,0.0,1821.0,4.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4_QSHBPI12GZ1QRE,3.0,0.0,4376.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z9PA4GFU6GK8QMMI,3.0,0.0,5586.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9QAWAFJQBOCOTMBW,3.0,0.0,3955.0,3.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
D4HKUVPJBE28ABLO,3.0,0.0,5367.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
XTTUSBD-OSM1WZAW,3.0,0.0,4818.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
LQZF1SN7UE2FZ3KQ,4.0,0.0,4641.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
N22WSGDOLXTW5OWQ,3.0,0.0,7261.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AVRNUGMRITP4JDN0,4.0,0.0,9424.0,6.0,1.0,1.0,1.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
EUE9KYAOX4R1JDEI,1.0,0.0,6789.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
G69-26J0W3SM90RY,1.0,0.0,8031.0,5.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0
GDOAHHYTIWKEPRPQ,2.0,0.0,1099.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R1SALUSHHO7EZJEI,1.0,0.0,9165.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RZE_ETIYFFTQ9O3A,3.0,0.0,8671.0,3.0,1.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D2XKFCYJ4END_LZS,2.0,0.0,3449.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GZXGVZL_YNK0L7LC,2.0,0.0,8545.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
HQ1CPMVU1DI7AGVW,2.0,0.0,6706.0,2.0,1.0,1.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2YO1TQOAGOWB8U4G,1.0,0.0,9031.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_-8YXCAVPOL5SA6E,2.0,0.0,4555.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IUIUIAXQ5KGTPKV0,1.0,0.0,8381.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0
VUDW01W1DQFYGFM0,2.0,0.0,7463.0,3.0,1.0,1.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5CYCBAERHOKATVFK,2.0,0.0,4461.0,2.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B4KI7WSSV3XZIJYU,2.0,0.0,7944.0,6.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EHONORKILXSHA4HI,1.0,0.0,6655.0,3.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
KX5PUNCSQOCMMHLU,1.0,0.0,8182.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
SDFLW-B6OLBEUHOI,1.0,0.0,6679.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-C_ZCC13VAXE6CWA,1.0,0.0,7526.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RKKGEK208ULXFVN0,2.0,0.0,6617.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
LYTBBEF7VKESXJS4,2.0,0.0,6012.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2SNOGEVXPUPE3WAW,2.0,0.0,6400.0,5.0,0.0,1.0,1.0,6.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0
2NOBB1CHWAGAK2LE,1.0,0.0,8009.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PV_XVNLTURYAWD4G,1.0,0.0,8953.0,3.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
UHBDYBTBSKSOGCCC,1.0,0.0,5249.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
I9WMRGQO8X2CT5BI,1.0,0.0,7434.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VXLHRNRKGQCBMFJG,1.0,0.0,8545.0,2.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QZRSORED7PGXTIYU,1.0,0.0,8031.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4G3RNIOYHINGZK4,1.0,0.0,8479.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A7-YAW4UWY9VSMCA,2.0,0.0,5476.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0
9WZPSB2OTB6MSVRM,1.0,0.0,7925.0,3.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3YSKD3M1HMBERLQO,1.0,0.0,7310.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
QX6YEHKGXDLEUOF0,3.0,0.0,3248.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
GVZLSQONOM2RD1WY,1.0,0.0,8171.0,5.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
RVJDRWZC8E7488CG,1.0,0.0,5732.0,3.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
8KRD6XRUZPRZWDDA,1.0,0.0,8097.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-VKYZRUGKCNDQWVW,1.0,0.0,8772.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNBELBUBJE9EPJ9E,1.0,0.0,8183.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
VGLZD9SGNM-A1Q4W,1.0,0.0,8504.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LESNLP__N6GMDJYW,1.0,0.0,6729.0,6.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0
E-LOADY6OD8041UO,2.0,0.0,6237.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASQS130OARQVMZ-K,1.0,0.0,8070.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JBFCPWAA3BY4V5-Q,1.0,0.0,7714.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
ZXALGAPKAOIDA-0U,1.0,0.0,7958.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK5WJVOYPO00XMG8,2.0,0.0,5739.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
BFCQUPYBSGPIJV4A,1.0,0.0,9483.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ZEIEAHGXVDIDBGH8,1.0,0.0,7441.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
OUTTRV_RTOHFVF64,2.0,0.0,9555.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LE_N6Q2_VXZCR3T0,2.0,0.0,7593.0,3.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,23.0,0.0,0.0
GZAO1-QJA49U9VLS,1.0,0.0,4555.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
RLSIXHN13ZINRQFK,1.0,0.0,7476.0,3.0,0.0,1.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
SH3-XSYQVEAC-TNU,1.0,0.0,8002.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5_AYPJMYVHAPKFDG,3.0,0.0,7245.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITVCNI9FEPAGKAGC,3.0,0.0,2637.0,5.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSGWU_DGZKDESZCY,3.0,0.0,7415.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
UMO9YHARY5DHOMOU,3.0,0.0,2835.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
HSW9MEJ4HRHC5G5Y,3.0,0.0,6202.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XSSF0NDYTA0CJUG8,3.0,0.0,8430.0,5.0,1.0,1.0,1.0,6.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
NQJIDYLMBESMKHSU,3.0,0.0,4438.0,6.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
E3SUF6QBDA22XSBQ,3.0,0.0,7100.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
UWBWGRADKODJDOUG,3.0,0.0,8982.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLN8DBR1MN5EIGN4,3.0,0.0,9417.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542NNWHWNRWN8PWG,3.0,0.0,2906.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
YCUKRKYH_167FC8I,3.0,0.0,5250.0,4.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBQITH-GJVAVHQ5Y,3.0,0.0,5894.0,3.0,1.0,1.0,1.0,7.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0
CV33K0_ZLKEILKXG,3.0,0.0,2409.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
WZHLWXOPXAFSV3RG,3.0,0.0,4254.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JVB5V8XUMFHKMDQQ,3.0,0.0,4363.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATRHROBVDPPC9LFE,3.0,0.0,4270.0,2.0,1.0,3.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,4.0
LKPEMTKUWAPYDTQK,3.0,0.0,4012.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
